Frecuencia_Hz,PSD_dBm
138260742.1875,-93.7326291294082
138265625.0,-93.74093529719102
138270507.8125,-93.74649912258789
138275390.625,-93.66206844120268
138280273.4375,-93.6950873262879
138285156.25,-93.68232122599355
138290039.0625,-93.67966169260896
138294921.875,-93.64120392851973
138299804.6875,-93.7581493788646
138304687.5,-93.7192862932502
138309570.3125,-93.59223758684126
138314453.125,-93.78861671813209
138319335.9375,-93.73397879414568
138324218.75,-93.69613526419658
138329101.5625,-93.70085021418134
138333984.375,-93.69363154582771
138338867.1875,-93.75543427387512
138343750.0,-93.81686140050294
138348632.8125,-93.6631145789433
138353515.625,-93.68808377571872
138358398.4375,-93.58998311987321
138363281.25,-93.65786132673173
138368164.0625,-93.66277123404404
138373046.875,-93.69789130050185
138377929.6875,-93.76784987137572
138382812.5,-93.76309246914383
138387695.3125,-93.71880575221064
138392578.125,-93.75173543868686
138397460.9375,-93.69968742611889
138402343.75,-93.83878819675274
138407226.5625,-93.6835780059746
138412109.375,-93.63347385394826
138416992.1875,-93.70449474484346
138421875.0,-93.73600904942276
138426757.8125,-93.75275895294348
138431640.625,-93.84212554849756
138436523.4375,-93.75495263566123
138441406.25,-93.76976525410294
138446289.0625,-93.665237900689
138451171.875,-93.6695534200137
138456054.6875,-93.77342423454701
138460937.5,-93.71568619735288
138465820.3125,-93.71588984197533
138470703.125,-93.8356053043222
138475585.9375,-93.67344808872176
138480468.75,-93.68309201008924
138485351.5625,-93.77502888274506
138490234.375,-93.74744632445928
138495117.1875,-93.59239666008284
138500000.0,-93.79973151519243
138504882.8125,-93.65402406346726
138509765.625,-93.77787590322586
138514648.4375,-93.78279908735973
138519531.25,-93.795422163193
138524414.0625,-93.68023380747974
138529296.875,-93.74323148582445
138534179.6875,-93.76989613731538
138539062.5,-93.70293843310913
138543945.3125,-93.73134520380833
138548828.125,-93.72619582524808
138553710.9375,-93.73699587149676
138558593.75,-93.77853633363293
138563476.5625,-93.70787975190183
138568359.375,-93.76124717838655
138573242.1875,-93.76825695903455
138578125.0,-93.73169415618207
138583007.8125,-93.68749300744665
138587890.625,-93.68355014001918
138592773.4375,-93.66743952053002
138597656.25,-93.69949136344633
138602539.0625,-93.63088761463058
138607421.875,-93.6230875016426
138612304.6875,-93.7551388568017
138617187.5,-93.75786474006051
138622070.3125,-93.71855461232113
138626953.125,-93.7503308622189
138631835.9375,-93.76500528235692
138636718.75,-93.69766842016091
138641601.5625,-93.89486642644255
138646484.375,-93.71206765725657
138651367.1875,-93.76304424150726
138656250.0,-93.6491155982894
138661132.8125,-93.72560926138209
138666015.625,-93.76032714186044
138670898.4375,-93.7176531132115
138675781.25,-93.75829838057729
138680664.0625,-93.7394658822854
138685546.875,-93.70343203348449
138690429.6875,-93.68895761480414
138695312.5,-93.77701939954608
138700195.3125,-93.75275482295638
138705078.125,-93.76113559876507
138709960.9375,-93.70439787525453
138714843.75,-93.79203102326517
138719726.5625,-93.74169437835039
138724609.375,-93.75490941796059
138729492.1875,-93.62082745450141
138734375.0,-93.77091136011711
138739257.8125,-93.68780046676324
138744140.625,-93.80423776406667
138749023.4375,-93.780261428377
138753906.25,-93.83388460242554
138758789.0625,-93.79297418257761
138763671.875,-93.71385763694207
138768554.6875,-93.76510817579668
138773437.5,-93.85841289721407
138778320.3125,-93.77661195686835
138783203.125,-93.72101364379174
138788085.9375,-93.85765731672166
138792968.75,-93.73303321115796
138797851.5625,-93.60982057506024
138802734.375,-93.70439709479507
138807617.1875,-93.79603160016876
138812500.0,-93.76565574280943
138817382.8125,-93.70997759656899
138822265.625,-93.67168306818394
138827148.4375,-93.74776822844831
138832031.25,-93.74308916899878
138836914.0625,-93.69464825618803
138841796.875,-93.77251353830442
138846679.6875,-93.68466977076275
138851562.5,-93.66167481021938
138856445.3125,-93.75200323024183
138861328.125,-93.6508272284681
138866210.9375,-93.74510361612738
138871093.75,-93.72602577304394
138875976.5625,-93.73810972548927
138880859.375,-93.71233878576896
138885742.1875,-93.75399200757411
138890625.0,-93.68401939420863
138895507.8125,-93.7385050765798
138900390.625,-93.70020725164386
138905273.4375,-93.84634404864693
138910156.25,-93.84458532123426
138915039.0625,-93.73265266368722
138919921.875,-93.85890649748379
138924804.6875,-93.62934117898737
138929687.5,-93.71925592090034
138934570.3125,-93.82949726213025
138939453.125,-93.83071236447205
138944335.9375,-93.76953201392917
138949218.75,-93.81088278548461
138954101.5625,-93.67063269002978
138958984.375,-93.80054008607976
138963867.1875,-93.86581808856215
138968750.0,-93.74738982592544
138973632.8125,-93.74114232131743
138978515.625,-93.71300957736705
138983398.4375,-93.81286676337999
138988281.25,-93.8097171311831
138993164.0625,-93.72304588720198
138998046.875,-93.77136364397234
139002929.6875,-93.92555128116328
139007812.5,-93.89853098637704
139012695.3125,-93.77926461152529
139017578.125,-93.80624100521598
139022460.9375,-93.78640115270801
139027343.75,-93.83108299628509
139032226.5625,-93.70713168891908
139037109.375,-93.78983782091555
139041992.1875,-93.85477702998588
139046875.0,-93.71779932658194
139051757.8125,-93.8153385292714
139056640.625,-93.75815871958818
139061523.4375,-93.72310382231564
139066406.25,-93.82373366137568
139071289.0625,-93.66933253583497
139076171.875,-93.88105221812106
139081054.6875,-93.88181576994882
139085937.5,-93.80958587896117
139090820.3125,-93.8366896950547
139095703.125,-93.82967327510471
139100585.9375,-93.7977885924403
139105468.75,-93.92019541243926
139110351.5625,-93.82566718008732
139115234.375,-93.84013170253235
139120117.1875,-93.82974775818019
139125000.0,-93.72182584091792
139129882.8125,-93.78543359991124
139134765.625,-93.71303353172408
139139648.4375,-93.8080073183956
139144531.25,-93.78143998639487
139149414.0625,-93.68543192938495
139154296.875,-93.79910925534446
139159179.6875,-93.83624691876892
139164062.5,-93.7511490753042
139168945.3125,-93.73671822132962
139173828.125,-93.75483118251657
139178710.9375,-93.80543349956653
139183593.75,-93.74178756225061
139188476.5625,-93.73493048480825
139193359.375,-93.8178470225827
139198242.1875,-93.69388463874995
139203125.0,-93.73929223766768
139208007.8125,-93.8647354178903
