# Origen Binario: fm_full_dataset.bin
# Frecuencia Central: 80000000 Hz
# Ancho de Banda: 20000000 Hz
# Ganancias: LNA=24 | VGA=10

Frequency_Hz,Power_dBm
81157226.56,-63.8719
81162109.38,-63.8989
81166992.19,-63.8799
81171875.00,-63.7616
81176757.81,-63.9086
81181640.62,-63.9133
81186523.44,-63.9341
81191406.25,-63.8684
81196289.06,-63.9554
81201171.88,-64.0100
81206054.69,-64.0086
81210937.50,-63.9454
81215820.31,-63.9940
81220703.12,-63.9053
81225585.94,-63.9689
81230468.75,-63.9086
81235351.56,-64.0553
81240234.38,-64.0412
81245117.19,-64.1218
81250000.00,-64.0737
81254882.81,-64.0869
81259765.62,-64.1527
81264648.44,-64.0295
81269531.25,-63.9755
81274414.06,-64.1281
81279296.88,-64.1334
81284179.69,-64.1570
81289062.50,-64.1695
81293945.31,-64.0640
81298828.12,-64.0429
81303710.94,-64.0319
81308593.75,-64.0757
81313476.56,-64.1113
81318359.38,-64.0893
81323242.19,-64.1029
81328125.00,-63.9591
81333007.81,-64.0234
81337890.62,-64.1653
81342773.44,-64.1190
81347656.25,-64.0576
81352539.06,-63.9961
81357421.88,-64.0101
81362304.69,-64.1204
81367187.50,-64.1920
81372070.31,-64.0905
81376953.12,-64.0252
81381835.94,-63.9892
81386718.75,-63.8903
81391601.56,-63.9798
81396484.38,-63.9429
81401367.19,-63.9421
81406250.00,-63.8548
81411132.81,-63.8171
81416015.62,-63.8813
81420898.44,-63.8787
81425781.25,-63.8258
81430664.06,-63.8484
81435546.88,-63.8848
81440429.69,-63.8949
81445312.50,-63.9385
81450195.31,-63.9734
81455078.12,-64.0596
81459960.94,-64.0589
81464843.75,-64.0676
81469726.56,-64.1138
81474609.38,-64.0340
81479492.19,-64.0499
81484375.00,-64.1941
81489257.81,-64.1807
81494140.62,-64.1856
81499023.44,-64.1991
81503906.25,-64.1254
81508789.06,-64.0957
81513671.88,-64.2804
81518554.69,-64.2990
81523437.50,-64.2298
81528320.31,-64.1151
81533203.12,-64.0646
81538085.94,-64.1414
81542968.75,-64.2732
81547851.56,-64.2317
81552734.38,-64.1792
81557617.19,-64.2369
81562500.00,-64.2546
81567382.81,-64.3229
81572265.62,-64.2735
81577148.44,-64.2955
81582031.25,-64.3724
81586914.06,-64.3170
81591796.88,-64.1899
81596679.69,-63.9549
81601562.50,-64.0671
81606445.31,-64.2427
81611328.12,-64.2626
81616210.94,-64.2402
81621093.75,-64.1874
81625976.56,-64.2972
81630859.38,-64.3228
81635742.19,-64.2241
81640625.00,-64.3080
81645507.81,-64.3680
81650390.62,-64.2801
81655273.44,-64.2376
81660156.25,-64.1720
81665039.06,-64.1817
81669921.88,-64.1682
81674804.69,-64.1341
81679687.50,-64.1323
81684570.31,-64.1101
81689453.12,-64.0106
81694335.94,-64.0099
81699218.75,-64.0565
81704101.56,-64.1616
81708984.38,-64.2310
81713867.19,-64.1833
81718750.00,-64.1060
81723632.81,-64.1562
81728515.62,-64.1708
81733398.44,-64.1787
81738281.25,-64.2592
81743164.06,-64.2180
81748046.88,-64.2403
81752929.69,-64.3594
81757812.50,-64.3339
81762695.31,-64.2652
81767578.12,-64.2375
81772460.94,-64.2612
81777343.75,-64.2967
81782226.56,-64.3974
81787109.38,-64.3759
81791992.19,-64.2812
81796875.00,-64.3674
81801757.81,-64.3810
81806640.62,-64.3604
81811523.44,-64.3881
81816406.25,-64.3202
81821289.06,-64.3058
81826171.88,-64.3537
81831054.69,-64.3605
81835937.50,-64.2646
81840820.31,-64.1844
81845703.12,-64.2783
81850585.94,-64.3259
81855468.75,-64.2652
81860351.56,-64.2526
81865234.38,-64.2368
81870117.19,-64.2807
81875000.00,-64.2572
81879882.81,-64.3412
81884765.62,-64.3313
81889648.44,-64.2961
81894531.25,-64.3431
81899414.06,-64.3001
81904296.88,-64.2867
81909179.69,-64.2408
81914062.50,-64.2205
81918945.31,-64.2098
81923828.12,-64.2146
81928710.94,-64.2369
81933593.75,-64.2171
81938476.56,-64.2428
81943359.38,-64.2833
81948242.19,-64.1396
81953125.00,-64.1517
81958007.81,-64.1914
81962890.62,-64.0990
81967773.44,-64.0536
81972656.25,-64.1226
81977539.06,-64.1416
81982421.88,-64.0635
81987304.69,-64.0432
81992187.50,-64.0634
81997070.31,-63.9251
82001953.12,-63.8561
82006835.94,-64.1725
82011718.75,-64.1314
82016601.56,-64.2238
82021484.38,-64.2301
82026367.19,-64.2420
82031250.00,-64.3088
82036132.81,-64.2872
82041015.62,-64.2920
82045898.44,-64.3426
82050781.25,-64.3471
82055664.06,-64.2991
82060546.88,-64.4157
82065429.69,-64.3562
82070312.50,-64.3015
82075195.31,-64.3792
82080078.12,-64.2951
82084960.94,-64.2915
82089843.75,-64.3038
82094726.56,-64.3779
82099609.38,-64.3902
82104492.19,-64.4012
82109375.00,-64.3780
82114257.81,-64.4497
82119140.62,-64.5181
82124023.44,-64.3758
82128906.25,-64.2413
82133789.06,-64.3746
82138671.88,-64.3533
82143554.69,-64.4328
82148437.50,-64.4502
82153320.31,-64.3764
82158203.12,-64.3363
82163085.94,-64.3054
82167968.75,-64.3791
82172851.56,-64.3123
82177734.38,-64.1858
82182617.19,-64.3258
82187500.00,-64.2267
82192382.81,-64.2393
82197265.62,-64.3407
82202148.44,-64.3001
82207031.25,-64.2488
82211914.06,-64.2556
82216796.88,-64.2431
82221679.69,-64.1727
82226562.50,-64.1940
82231445.31,-64.1505
82236328.12,-64.1803
82241210.94,-64.2006
82246093.75,-64.2445
82250976.56,-64.2866
82255859.38,-64.3361
82260742.19,-64.3564
82265625.00,-64.3471
82270507.81,-64.2697
82275390.62,-64.2915
82280273.44,-64.3133
82285156.25,-64.4103
82290039.06,-64.4603
82294921.88,-64.4018
82299804.69,-64.3481
82304687.50,-64.3453
82309570.31,-64.3290
82314453.12,-64.3596
82319335.94,-64.3714
82324218.75,-64.3420
82329101.56,-64.2823
82333984.38,-64.3366
82338867.19,-64.4230
82343750.00,-64.3692
82348632.81,-64.4279
82353515.62,-64.5100
82358398.44,-64.5112
82363281.25,-64.4400
82368164.06,-64.3498
82373046.88,-64.4547
82377929.69,-64.4280
82382812.50,-64.4400
82387695.31,-64.4243
82392578.12,-64.2133
82397460.94,-64.1801
82402343.75,-64.3176
82407226.56,-64.4129
82412109.38,-64.4448
82416992.19,-64.3352
82421875.00,-64.4167
82426757.81,-64.4662
82431640.62,-64.4326
82436523.44,-64.4211
82441406.25,-64.4239
82446289.06,-64.3454
82451171.88,-64.3381
82456054.69,-64.3533
82460937.50,-64.3069
82465820.31,-64.3234
82470703.12,-64.4217
82475585.94,-64.3454
82480468.75,-64.2717
82485351.56,-64.1822
82490234.38,-64.2579
82495117.19,-64.2635
82500000.00,-64.2064
82504882.81,-64.2049
82509765.62,-64.3395
82514648.44,-64.3647
82519531.25,-64.3478
82524414.06,-64.3246
82529296.88,-64.3539
82534179.69,-64.2990
82539062.50,-64.3236
82543945.31,-64.4390
82548828.12,-64.4329
82553710.94,-64.3838
82558593.75,-64.3481
82563476.56,-64.4079
82568359.38,-64.4451
82573242.19,-64.4381
82578125.00,-64.4330
82583007.81,-64.5343
82587890.62,-64.4416
82592773.44,-64.4056
82597656.25,-64.3886
82602539.06,-64.3979
82607421.88,-64.3735
82612304.69,-64.3508
82617187.50,-64.3394
82622070.31,-64.3972
82626953.12,-64.3359
82631835.94,-64.3020
82636718.75,-64.3051
82641601.56,-64.3421
82646484.38,-64.3321
82651367.19,-64.3697
82656250.00,-64.3746
82661132.81,-64.3879
82666015.62,-64.3719
82670898.44,-64.4412
82675781.25,-64.4257
82680664.06,-64.3232
82685546.88,-64.3585
82690429.69,-64.3653
82695312.50,-64.2872
82700195.31,-64.3143
82705078.12,-64.3816
82709960.94,-64.3486
82714843.75,-64.3341
82719726.56,-64.3176
82724609.38,-64.2359
82729492.19,-64.2926
82734375.00,-64.3163
82739257.81,-64.2793
82744140.62,-64.3159
82749023.44,-64.2743
82753906.25,-64.2192
82758789.06,-64.1234
82763671.88,-64.2471
82768554.69,-64.2931
82773437.50,-64.2262
82778320.31,-64.2664
82783203.12,-64.2930
82788085.94,-64.3299
82792968.75,-64.3091
82797851.56,-64.2550
82802734.38,-64.3636
82807617.19,-64.3370
82812500.00,-64.3708
82817382.81,-64.4634
82822265.62,-64.3844
82827148.44,-64.4152
82832031.25,-64.3884
82836914.06,-64.3647
82841796.88,-64.2907
82846679.69,-64.3156
82851562.50,-64.4673
82856445.31,-64.4346
82861328.12,-64.3937
82866210.94,-64.4007
82871093.75,-64.3893
82875976.56,-64.3426
82880859.38,-64.3671
82885742.19,-64.4349
82890625.00,-64.3239
82895507.81,-64.3895
82900390.62,-64.4085
82905273.44,-64.4463
82910156.25,-64.3259
82915039.06,-64.3114
82919921.88,-64.2893
82924804.69,-64.2417
82929687.50,-64.2696
82934570.31,-64.3741
82939453.12,-64.1413
82944335.94,-64.2574
82949218.75,-64.3712
82954101.56,-64.2898
82958984.38,-64.2692
82963867.19,-64.3932
82968750.00,-64.4626
82973632.81,-64.4370
82978515.62,-64.4264
82983398.44,-64.4269
82988281.25,-64.3549
82993164.06,-64.3357
82998046.88,-62.5767
83002929.69,-63.0011
83007812.50,-64.3327
83012695.31,-64.2555
83017578.12,-64.2642
83022460.94,-64.2890
83027343.75,-64.2747
83032226.56,-64.2760
83037109.38,-64.2683
83041992.19,-64.2830
83046875.00,-64.3218
83051757.81,-64.4018
83056640.62,-64.4130
83061523.44,-64.3899
83066406.25,-64.3491
83071289.06,-64.3712
83076171.88,-64.4542
83081054.69,-64.4579
83085937.50,-64.3997
83090820.31,-64.4262
83095703.12,-64.3848
83100585.94,-64.4039
83105468.75,-64.3777
83110351.56,-64.2935
83115234.38,-64.4254
83120117.19,-64.4985
83125000.00,-64.4900
83129882.81,-64.4020
83134765.62,-64.5045
83139648.44,-64.4736
83144531.25,-64.4217
83149414.06,-64.3867
83154296.88,-64.3750
83159179.69,-64.3490
83164062.50,-64.2912
83168945.31,-64.4027
83173828.12,-64.4157
83178710.94,-64.4131
83183593.75,-64.4462
83188476.56,-64.3428
83193359.38,-64.1455
83198242.19,-64.3003
83203125.00,-64.4470
83208007.81,-64.4558
83212890.62,-64.4155
83217773.44,-64.4066
83222656.25,-64.4148
83227539.06,-64.3545
83232421.88,-64.3428
83237304.69,-64.3991
83242187.50,-64.3971
83247070.31,-64.4262
83251953.12,-64.3943
83256835.94,-64.3610
83261718.75,-64.3250
83266601.56,-64.2485
83271484.38,-64.2201
83276367.19,-64.2681
83281250.00,-64.3236
83286132.81,-64.3274
83291015.62,-64.2723
83295898.44,-64.2727
83300781.25,-64.2304
83305664.06,-64.2070
83310546.88,-64.2944
83315429.69,-64.3916
83320312.50,-64.3150
83325195.31,-64.3758
83330078.12,-64.3469
83334960.94,-64.2745
83339843.75,-64.3254
83344726.56,-64.2672
83349609.38,-64.2404
83354492.19,-64.3667
83359375.00,-64.4220
83364257.81,-64.3864
83369140.62,-64.2219
83374023.44,-64.3286
83378906.25,-64.4177
83383789.06,-64.3452
83388671.88,-64.3398
83393554.69,-64.3641
83398437.50,-64.3142
83403320.31,-64.3849
83408203.12,-64.4237
83413085.94,-64.3558
83417968.75,-64.2719
83422851.56,-64.3417
83427734.38,-64.2539
83432617.19,-64.3021
83437500.00,-64.3980
83442382.81,-64.4026
83447265.62,-64.3968
83452148.44,-64.3632
83457031.25,-64.3550
83461914.06,-64.2449
83466796.88,-64.3268
83471679.69,-64.2769
83476562.50,-64.3376
83481445.31,-64.4543
83486328.12,-64.4341
83491210.94,-64.3686
83496093.75,-64.3553
83500976.56,-64.3650
83505859.38,-64.3688
83510742.19,-64.3502
83515625.00,-64.3769
83520507.81,-64.3329
83525390.62,-64.2575
83530273.44,-64.3248
83535156.25,-64.3361
83540039.06,-64.2443
83544921.88,-64.2557
83549804.69,-64.2432
83554687.50,-64.3045
83559570.31,-64.2798
83564453.12,-64.3185
83569335.94,-64.2876
83574218.75,-64.2216
83579101.56,-64.1992
83583984.38,-64.2854
83588867.19,-64.3574
83593750.00,-64.3403
83598632.81,-64.3608
83603515.62,-64.3194
83608398.44,-64.3092
83613281.25,-64.4212
83618164.06,-64.4264
83623046.88,-64.3598
83627929.69,-64.4289
83632812.50,-64.4572
83637695.31,-64.3773
83642578.12,-64.3528
83647460.94,-64.4629
83652343.75,-64.3089
83657226.56,-64.2141
83662109.38,-64.3230
83666992.19,-64.3755
83671875.00,-64.2896
83676757.81,-64.2873
83681640.62,-64.4434
83686523.44,-64.4851
83691406.25,-64.5248
83696289.06,-64.4470
83701171.88,-64.3799
83706054.69,-64.2703
83710937.50,-64.3105
83715820.31,-64.3711
83720703.12,-64.3339
83725585.94,-64.2577
83730468.75,-64.3570
83735351.56,-64.3884
83740234.38,-64.3100
83745117.19,-64.3378
83750000.00,-64.4228
83754882.81,-64.4321
83759765.62,-64.4127
83764648.44,-64.4373
83769531.25,-64.4185
83774414.06,-64.2944
83779296.88,-64.2577
83784179.69,-64.3185
83789062.50,-64.3262
83793945.31,-64.3617
83798828.12,-64.3853
83803710.94,-64.3096
83808593.75,-64.3235
83813476.56,-64.2703
83818359.38,-64.2518
83823242.19,-64.2471
83828125.00,-64.3007
83833007.81,-64.2828
83837890.62,-64.2843
83842773.44,-64.3630
83847656.25,-64.3678
83852539.06,-64.3631
83857421.88,-64.3399
83862304.69,-64.3581
83867187.50,-64.4205
83872070.31,-64.4835
83876953.12,-64.3642
83881835.94,-64.3537
83886718.75,-64.3505
83891601.56,-64.3132
83896484.38,-64.3003
83901367.19,-64.3931
83906250.00,-64.3492
83911132.81,-64.4442
83916015.62,-64.3340
83920898.44,-64.3055
83925781.25,-64.4400
83930664.06,-64.4688
83935546.88,-64.4861
83940429.69,-64.4806
83945312.50,-64.4880
83950195.31,-64.4309
83955078.12,-64.4001
83959960.94,-64.3603
83964843.75,-64.3602
83969726.56,-64.3813
83974609.38,-64.3768
83979492.19,-64.3983
83984375.00,-64.4419
83989257.81,-64.4746
83994140.62,-64.4028
83999023.44,-64.2467
84003906.25,-64.1804
84008789.06,-64.4636
84013671.88,-64.4576
84018554.69,-64.4802
84023437.50,-64.5279
84028320.31,-64.4772
84033203.12,-64.3025
84038085.94,-64.3069
84042968.75,-64.3554
84047851.56,-64.3650
84052734.38,-64.3268
84057617.19,-64.3116
84062500.00,-64.3111
84067382.81,-64.2996
84072265.62,-64.2876
84077148.44,-64.3270
84082031.25,-64.3634
84086914.06,-64.2937
84091796.88,-64.2900
84096679.69,-64.3447
84101562.50,-64.3102
84106445.31,-64.3700
84111328.12,-64.4374
84116210.94,-64.4685
84121093.75,-64.3136
84125976.56,-64.3838
84130859.38,-64.4003
84135742.19,-64.3780
84140625.00,-64.3904
84145507.81,-64.3857
84150390.62,-64.4193
84155273.44,-64.4299
84160156.25,-64.4123
84165039.06,-64.4214
84169921.88,-64.4862
84174804.69,-64.3785
84179687.50,-64.3761
84184570.31,-64.3999
84189453.12,-64.3943
84194335.94,-64.4243
84199218.75,-64.4222
84204101.56,-64.4471
84208984.38,-64.4154
84213867.19,-64.4674
84218750.00,-64.5539
84223632.81,-64.5390
84228515.62,-64.4636
84233398.44,-64.4801
84238281.25,-64.4976
84243164.06,-64.5136
84248046.88,-64.4224
84252929.69,-64.3504
84257812.50,-64.4145
84262695.31,-64.4953
84267578.12,-64.4220
84272460.94,-64.3624
84277343.75,-64.3380
84282226.56,-64.3543
84287109.38,-64.3158
84291992.19,-64.3876
84296875.00,-64.4051
84301757.81,-64.4932
84306640.62,-64.5056
84311523.44,-64.4243
84316406.25,-64.4203
84321289.06,-64.4540
84326171.88,-64.3691
84331054.69,-64.4270
84335937.50,-64.3852
84340820.31,-64.3950
84345703.12,-64.3675
84350585.94,-64.3656
84355468.75,-64.4236
84360351.56,-64.3680
84365234.38,-64.3264
84370117.19,-64.3375
84375000.00,-64.4187
84379882.81,-64.5044
84384765.62,-64.4312
84389648.44,-64.3940
84394531.25,-64.3785
84399414.06,-64.4408
84404296.88,-64.5078
84409179.69,-64.5071
84414062.50,-64.5585
84418945.31,-64.4122
84423828.12,-64.4046
84428710.94,-64.4589
84433593.75,-64.4771
84438476.56,-64.4249
84443359.38,-64.3573
84448242.19,-64.4505
84453125.00,-64.5118
84458007.81,-64.4372
84462890.62,-64.5444
84467773.44,-64.5337
84472656.25,-64.4229
84477539.06,-64.4110
84482421.88,-64.4977
84487304.69,-64.5177
84492187.50,-64.4533
84497070.31,-64.4484
84501953.12,-64.5562
84506835.94,-64.5026
84511718.75,-64.4546
84516601.56,-64.4284
84521484.38,-64.3034
84526367.19,-64.3785
84531250.00,-64.4461
84536132.81,-64.4488
84541015.62,-64.4596
84545898.44,-64.5014
84550781.25,-64.4905
84555664.06,-64.4918
84560546.88,-64.4871
84565429.69,-64.4009
84570312.50,-64.4750
84575195.31,-64.4193
84580078.12,-64.4324
84584960.94,-64.4688
84589843.75,-64.4564
84594726.56,-64.5015
84599609.38,-64.4691
84604492.19,-64.4318
84609375.00,-64.4433
84614257.81,-64.4692
84619140.62,-64.4429
84624023.44,-64.4430
84628906.25,-64.4676
84633789.06,-64.4963
84638671.88,-64.5045
84643554.69,-64.4940
84648437.50,-64.3113
84653320.31,-64.3432
84658203.12,-64.5537
84663085.94,-64.4607
84667968.75,-64.4712
84672851.56,-64.4088
84677734.38,-64.4222
84682617.19,-64.5021
84687500.00,-64.6170
84692382.81,-64.5257
84697265.62,-64.4037
84702148.44,-64.3843
84707031.25,-64.3910
84711914.06,-64.3794
84716796.88,-64.5832
84721679.69,-64.5543
84726562.50,-64.4747
84731445.31,-64.5473
84736328.12,-64.5375
84741210.94,-64.4450
84746093.75,-64.4342
84750976.56,-64.4735
84755859.38,-64.4247
84760742.19,-64.4745
84765625.00,-64.4115
84770507.81,-64.4014
84775390.62,-64.4290
84780273.44,-64.3163
84785156.25,-64.2294
84790039.06,-64.1034
84794921.88,-64.2080
84799804.69,-64.4128
84804687.50,-64.5077
84809570.31,-64.5341
84814453.12,-64.5034
84819335.94,-64.4510
84824218.75,-64.3858
84829101.56,-64.4737
84833984.38,-64.4853
84838867.19,-64.4611
84843750.00,-64.4807
84848632.81,-64.4693
84853515.62,-64.5115
84858398.44,-64.5656
84863281.25,-64.5147
84868164.06,-64.4699
84873046.88,-64.4464
84877929.69,-64.4725
84882812.50,-64.4502
84887695.31,-64.4542
84892578.12,-64.2927
84897460.94,-64.2326
84902343.75,-64.4507
84907226.56,-64.4842
84912109.38,-64.4459
84916992.19,-64.4160
84921875.00,-64.4063
84926757.81,-64.4153
84931640.62,-64.5099
84936523.44,-64.5699
84941406.25,-64.5708
84946289.06,-64.6176
84951171.88,-64.5654
84956054.69,-64.4557
84960937.50,-64.5608
84965820.31,-64.6137
84970703.12,-64.5597
84975585.94,-64.5237
84980468.75,-64.5382
84985351.56,-64.6007
84990234.38,-64.5878
84995117.19,-64.4826
85000000.00,-64.3419
85004882.81,-64.5793
85009765.62,-64.6226
85014648.44,-64.5771
85019531.25,-64.5511
85024414.06,-64.5763
85029296.88,-64.6227
85034179.69,-64.6011
85039062.50,-64.5886
85043945.31,-64.5104
85048828.12,-64.5256
85053710.94,-64.5793
85058593.75,-64.6065
85063476.56,-64.5862
85068359.38,-64.5444
85073242.19,-64.4844
85078125.00,-64.5787
85083007.81,-64.5824
85087890.62,-64.6227
85092773.44,-64.5980
85097656.25,-64.5660
85102539.06,-64.6233
85107421.88,-64.6066
85112304.69,-64.6149
85117187.50,-64.5834
85122070.31,-64.5641
85126953.12,-64.6032
85131835.94,-64.5594
85136718.75,-64.5583
85141601.56,-64.5228
85146484.38,-64.5607
85151367.19,-64.5761
85156250.00,-64.5484
85161132.81,-64.4729
85166015.62,-64.5318
85170898.44,-64.4960
85175781.25,-64.5280
85180664.06,-64.5486
85185546.88,-64.5181
85190429.69,-64.5658
85195312.50,-64.5706
85200195.31,-64.5214
85205078.12,-64.5596
85209960.94,-64.6177
85214843.75,-64.5377
85219726.56,-64.5431
85224609.38,-64.6176
85229492.19,-64.6114
85234375.00,-64.5828
85239257.81,-64.6103
85244140.62,-64.5957
85249023.44,-64.5975
85253906.25,-64.6441
85258789.06,-64.5741
85263671.88,-64.5895
85268554.69,-64.5774
85273437.50,-64.6311
85278320.31,-64.6351
85283203.12,-64.6865
85288085.94,-64.6600
85292968.75,-64.6353
85297851.56,-64.6132
85302734.38,-64.6048
85307617.19,-64.6054
85312500.00,-64.5859
85317382.81,-64.5090
85322265.62,-64.1153
85327148.44,-64.3965
85332031.25,-64.5125
85336914.06,-64.6049
85341796.88,-64.5852
85346679.69,-64.6211
85351562.50,-64.6152
85356445.31,-64.6351
85361328.12,-64.5946
85366210.94,-64.5641
85371093.75,-64.5623
85375976.56,-64.5284
85380859.38,-64.5123
85385742.19,-64.4939
85390625.00,-64.4390
85395507.81,-64.4914
85400390.62,-64.5672
85405273.44,-64.5453
85410156.25,-64.4587
85415039.06,-64.4934
85419921.88,-64.4678
85424804.69,-64.4207
85429687.50,-64.4573
85434570.31,-64.4617
85439453.12,-64.4814
85444335.94,-64.2633
85449218.75,-64.4650
85454101.56,-64.5056
85458984.38,-64.5341
85463867.19,-64.5122
85468750.00,-64.5475
85473632.81,-64.4986
85478515.62,-64.6004
85483398.44,-64.5712
85488281.25,-64.5997
85493164.06,-64.6918
85498046.88,-64.7045
85502929.69,-64.4033
85507812.50,-64.3896
85512695.31,-64.6221
85517578.12,-64.5713
85522460.94,-64.6551
85527343.75,-64.6180
85532226.56,-64.3526
85537109.38,-64.2205
85541992.19,-64.6359
85546875.00,-64.6198
85551757.81,-64.6219
85556640.62,-64.6331
85561523.44,-64.6047
85566406.25,-64.5143
85571289.06,-64.6228
85576171.88,-64.6879
85581054.69,-64.6909
85585937.50,-64.6504
85590820.31,-64.5773
85595703.12,-64.6558
85600585.94,-64.5673
85605468.75,-64.5455
85610351.56,-64.6126
85615234.38,-64.6712
85620117.19,-64.5224
85625000.00,-64.5244
85629882.81,-64.4819
85634765.62,-64.2657
85639648.44,-63.8435
85644531.25,-63.9579
85649414.06,-64.2942
85654296.88,-64.4683
85659179.69,-64.5353
85664062.50,-64.6272
85668945.31,-64.6189
85673828.12,-64.5601
85678710.94,-64.5531
85683593.75,-64.5060
85688476.56,-64.5278
85693359.38,-64.6195
85698242.19,-64.6152
85703125.00,-64.5951
85708007.81,-64.6473
85712890.62,-64.6412
85717773.44,-64.6296
85722656.25,-64.6026
85727539.06,-64.6308
85732421.88,-64.6143
85737304.69,-64.5622
85742187.50,-64.5992
85747070.31,-64.5847
85751953.12,-64.5270
85756835.94,-64.6195
85761718.75,-64.6551
85766601.56,-64.6836
85771484.38,-64.6660
85776367.19,-64.6537
85781250.00,-64.5595
85786132.81,-64.5775
85791015.62,-64.6568
85795898.44,-64.6470
85800781.25,-64.6644
85805664.06,-64.5182
85810546.88,-64.5247
85815429.69,-64.5941
85820312.50,-64.6122
85825195.31,-64.6137
85830078.12,-64.5828
85834960.94,-64.5473
85839843.75,-64.5649
85844726.56,-64.5756
85849609.38,-64.6786
85854492.19,-64.6469
85859375.00,-64.5844
85864257.81,-64.5906
85869140.62,-64.5919
85874023.44,-64.5734
85878906.25,-64.5161
85883789.06,-64.4385
85888671.88,-64.2699
85893554.69,-64.1006
85898437.50,-63.9839
85903320.31,-63.8892
85908203.12,-61.5227
85913085.94,-62.0545
85917968.75,-64.4787
85922851.56,-64.5670
85927734.38,-64.5691
85932617.19,-64.5235
85937500.00,-64.5207
85942382.81,-64.5458
85947265.62,-64.5159
85952148.44,-64.4877
85957031.25,-64.4665
85961914.06,-64.4461
85966796.88,-64.5068
85971679.69,-64.4766
85976562.50,-64.4146
85981445.31,-64.3863
85986328.12,-64.4946
85991210.94,-64.3954
85996093.75,-64.2664
86000976.56,-64.4261
86005859.38,-64.4801
86010742.19,-64.4757
86015625.00,-64.4911
86020507.81,-64.5164
86025390.62,-64.5513
86030273.44,-64.5775
86035156.25,-64.6105
86040039.06,-64.5815
86044921.88,-64.6087
86049804.69,-64.5789
86054687.50,-64.2825
86059570.31,-64.5235
86064453.12,-64.6528
86069335.94,-64.6611
86074218.75,-64.6701
86079101.56,-64.6080
86083984.38,-64.5458
86088867.19,-64.5301
86093750.00,-64.4787
86098632.81,-64.5172
86103515.62,-64.6006
86108398.44,-64.5885
86113281.25,-64.4746
86118164.06,-64.4020
86123046.88,-64.4286
86127929.69,-64.6017
86132812.50,-64.6466
86137695.31,-64.6671
86142578.12,-64.5345
86147460.94,-64.4438
86152343.75,-64.5675
86157226.56,-64.5487
86162109.38,-64.5062
86166992.19,-64.5837
86171875.00,-64.5269
86176757.81,-64.4987
86181640.62,-64.5227
86186523.44,-64.5365
86191406.25,-64.5469
86196289.06,-64.5493
86201171.88,-64.6197
86206054.69,-64.5525
86210937.50,-64.5332
86215820.31,-64.5658
86220703.12,-64.5544
86225585.94,-64.4536
86230468.75,-64.4459
86235351.56,-64.4952
86240234.38,-64.5761
86245117.19,-64.6077
86250000.00,-64.5289
86254882.81,-64.5546
86259765.62,-64.5778
86264648.44,-64.5349
86269531.25,-64.5250
86274414.06,-64.6090
86279296.88,-64.5816
86284179.69,-64.5275
86289062.50,-64.6055
86293945.31,-64.6084
86298828.12,-64.4855
86303710.94,-64.5358
86308593.75,-64.5375
86313476.56,-64.5542
86318359.38,-64.6200
86323242.19,-64.5973
86328125.00,-64.4877
86333007.81,-64.4995
86337890.62,-64.5784
86342773.44,-64.5435
86347656.25,-64.5514
86352539.06,-64.5765
86357421.88,-64.5769
86362304.69,-64.5815
86367187.50,-64.5967
86372070.31,-64.5383
86376953.12,-64.5335
86381835.94,-64.5654
86386718.75,-64.5769
86391601.56,-64.5358
86396484.38,-64.5106
86401367.19,-64.5555
86406250.00,-64.6251
86411132.81,-64.6005
86416015.62,-64.5563
86420898.44,-64.4983
86425781.25,-64.4886
86430664.06,-64.5560
86435546.88,-64.6461
86440429.69,-64.6103
86445312.50,-64.5368
86450195.31,-64.5653
86455078.12,-64.5912
86459960.94,-64.5243
86464843.75,-64.5033
86469726.56,-64.5292
86474609.38,-64.5196
86479492.19,-64.4944
86484375.00,-64.4738
86489257.81,-64.4556
86494140.62,-64.5171
86499023.44,-64.5820
86503906.25,-64.6597
86508789.06,-64.6187
86513671.88,-64.5722
86518554.69,-64.5476
86523437.50,-64.5914
86528320.31,-64.6019
86533203.12,-64.6317
86538085.94,-64.5874
86542968.75,-64.4988
86547851.56,-64.5451
86552734.38,-64.5919
86557617.19,-64.5373
86562500.00,-64.6605
86567382.81,-64.7238
86572265.62,-64.6485
86577148.44,-64.6681
86582031.25,-64.6638
86586914.06,-64.7006
86591796.88,-64.6149
86596679.69,-64.5740
86601562.50,-64.5335
86606445.31,-64.5496
86611328.12,-64.5574
86616210.94,-64.5050
86621093.75,-64.6083
86625976.56,-64.6018
86630859.38,-64.5584
86635742.19,-64.5913
86640625.00,-64.5847
86645507.81,-64.6171
86650390.62,-64.6363
86655273.44,-64.5899
86660156.25,-64.5443
86665039.06,-64.4251
86669921.88,-64.4932
86674804.69,-64.6169
86679687.50,-64.6126
86684570.31,-64.6550
86689453.12,-64.6287
86694335.94,-64.5788
86699218.75,-64.6089
86704101.56,-64.5651
86708984.38,-64.5937
86713867.19,-64.5634
86718750.00,-64.5064
86723632.81,-64.5873
86728515.62,-64.6555
86733398.44,-64.5595
86738281.25,-64.5064
86743164.06,-64.5655
86748046.88,-64.5275
86752929.69,-64.4758
86757812.50,-64.4622
86762695.31,-64.3950
86767578.12,-64.5368
86772460.94,-64.5561
86777343.75,-64.4923
86782226.56,-64.4395
86787109.38,-64.4287
86791992.19,-64.4280
86796875.00,-64.4306
86801757.81,-64.5317
86806640.62,-64.4922
